0.000000,0.730540,0.290196,0.750000
0.000000,0.723402,0.200000,0.750000
0.000000,0.727236,0.211765,0.750000
0.000000,0.736546,0.215686,0.666667
0.000000,0.740949,0.200000,0.916667
0.000000,0.726477,0.207843,0.916667
0.000000,0.727643,0.207843,0.916667
0.000000,0.726165,0.513726,0.666667
0.000000,0.716774,0.517647,0.750000
0.000000,0.732459,0.541176,0.916667
0.000000,0.732843,0.541176,0.833333
0.000000,0.725705,0.529412,1.000000
0.000000,0.733037,0.541176,0.916667
0.000000,0.742772,0.490196,0.916667
0.000000,0.718206,0.490196,0.750000
0.000000,0.735516,0.447059,0.666667
0.000000,0.739757,0.529412,0.916667
0.000000,0.727661,0.533333,0.916667
0.000000,0.698078,0.521569,0.916667
0.000000,0.731069,0.545098,1.000000
0.000000,0.753293,0.447059,0.750000
0.000000,0.741469,0.513726,0.750000
0.000000,0.739724,0.509804,1.000000
0.000000,0.730539,0.545098,1.000000
0.000000,0.745674,0.521569,0.666667
0.000000,0.723501,0.505882,0.916667
0.000000,0.725936,0.447059,0.666667
0.000000,0.737670,0.533333,0.916667
0.000000,0.736702,0.509804,0.916667
0.000000,0.734657,0.431373,0.666667
0.000000,0.737334,0.545098,0.916667
0.000000,0.763617,0.505882,1.000000
0.000000,0.713615,0.431373,0.500000
0.000000,0.758813,0.545098,0.916667
0.000000,0.743402,0.529412,1.000000
0.000000,0.751848,0.521569,0.916667
0.000000,0.719892,0.454902,0.583333
0.000000,0.744272,0.521569,0.916667
0.000000,0.739577,0.454902,0.833333
0.000000,0.806604,0.572549,1.000000
0.000000,0.735577,0.541176,0.916667
0.000000,0.732927,0.447059,0.750000
0.000000,0.716598,0.494118,0.666667
0.000000,0.725528,0.462745,0.666667
0.000000,0.722352,0.505882,0.833333
0.000000,0.726150,0.517647,0.916667
0.000000,0.712384,0.541176,1.000000
